,bnf_code,quantity
6595,8486,403713
6596,8487,3370
6597,8488,315
6598,8489,54376
6599,8490,951125
6600,8491,2165
6601,8492,780
6602,8493,1893
6603,8495,1397531
6604,8496,252
6605,8497,2700
6606,8498,46
6607,8499,48352
6608,8500,292
6609,8501,1834
6610,8502,340
6611,8503,40
6612,8504,10
6613,8506,10
6614,8507,90
6615,8508,44
6616,8509,458
6617,8510,144
6618,8512,112
6619,8513,36764437
6620,8514,10009
6621,8515,32
6622,8517,4
6623,8518,15500
6624,8519,93
6625,8520,3001
6626,8521,30200
6627,8522,480
6628,8525,3416
6629,8526,348
6630,8528,47100
6631,8529,11533640
6632,8530,16820
6633,8531,2498017
6634,8532,1166
6635,8534,40
6636,8535,100
6637,8536,268
6638,8537,834
6639,8538,90
6640,8539,40
6641,8540,1042519
6642,8542,1924
6643,8544,145904
6644,8546,12440
6645,8547,347131
6646,8548,2387
6647,8549,38
6648,8551,31328
6649,8552,29
6650,8553,30
6651,8554,15250
6652,8555,2
6653,8556,3008
6654,8557,14
6655,8558,210
6656,8559,351945
6657,8560,4
6658,8561,2200
6659,8562,100
6660,8563,15620
6661,8564,16
6662,8565,20
6663,8566,2220
6664,8567,1200
6665,8569,4653
6666,8570,125
6667,8571,487
6668,8572,480
6669,8573,2260
6670,8574,3900
6671,8575,1
6672,8576,3
6673,8577,2187552
6674,8578,2
6675,8579,91
6676,8580,7135
6677,8581,5565
6678,8582,90
6679,8583,13
6680,8584,518
6681,8586,900
6682,8587,1392
6683,8588,150
6684,8589,150
6685,8590,504
6686,8591,636
6687,8592,30
6688,8593,88
6689,8595,1260
6690,8596,152031
6691,8597,69278
6692,8598,5
6693,8599,40
6694,8600,492
6695,8601,29419
6696,8603,102
6697,8604,20
6698,8605,60
6699,8607,750
6700,8608,17124
6701,8609,210
6702,8611,10900
6703,8613,777
6704,8614,3
6705,8615,344067
6706,8616,30326
6707,8617,176
6708,8618,180
6709,8619,26
6710,8621,240
6711,8622,2891
6712,8624,4400
6713,8626,150
6714,8627,211800
6715,8628,242791
6716,8629,121
6717,8630,6888
6718,8632,151489
6719,8633,270
6720,8634,620
6721,8635,64
6722,8636,7044
6723,8637,44
6724,8639,37320
6725,8641,100
6726,8643,5488
6727,8644,550
6728,8646,100
6729,8647,2150
6730,8648,3165
6731,8649,40
6732,8651,3336345
6733,8652,56600
6734,8653,1600
6735,8656,1997
6736,8657,39511
6737,8658,7
6738,8660,31955
6739,8662,51700
6740,8663,1305
6741,8664,1246
6742,8667,16
6743,8668,1147
6744,8669,600
6745,8672,1176
6746,8673,2550
6747,8675,6690
6748,8676,70000
6749,8678,540626
6750,8679,1492
6751,8680,7800
6752,8681,2820
6753,8682,60
6754,8683,14
6755,8684,8735567
6756,8685,12000
6757,8687,35702108
6758,8688,980
6759,8689,74
6760,8690,1410
6761,8691,425
6762,8695,2622
6763,8696,1021358
6764,8697,243910
6765,8698,10800
6766,8699,22500
6767,8700,13500
6768,8703,990
6769,8704,30
6770,8705,1053
6771,8706,12
6772,8707,4928
6773,8708,295
6774,8709,243360
6775,8711,5664
6776,8712,62
6777,8713,169
6778,8714,27812
6779,8716,865
6780,8717,656
6781,8719,190
6782,8720,540
6783,8721,242
6784,8722,144
6785,8723,6
6786,8724,320
6787,8725,30
6788,8726,19961
6789,8727,30
6790,8728,1557
6791,8729,30
6792,8730,30
6793,8731,2
6794,8735,18
6795,8736,225
6796,8737,80
6797,8738,170
6798,8739,200
6799,8740,105776
6800,8741,41771
6801,8742,44638
6802,8743,102
6803,8744,1461
6804,8745,540
6805,8746,4
6806,8747,450
6807,8748,716
6808,8750,25
6809,8751,138
6810,8752,7353
6811,8754,230
6812,8756,1251553
6813,8757,1
6814,8759,35
6815,8760,31382
6816,8761,14179
6817,8763,207500
6818,8764,770
6819,8767,1
6820,8768,60
6821,8769,3601526
6822,8770,472213
6823,8771,8583
6824,8772,59500
6825,8773,2097288
6826,8774,1200
6827,8775,1438
6828,8776,2532
6829,8777,573234
6830,8779,873
6831,8780,12346
6832,8781,100
6833,8783,93
6834,8786,600
6835,8787,28
6836,8788,130
6837,8789,209
6838,8790,478600
6839,8791,20
6840,8792,7487
6841,8796,260
6842,8797,30
6843,8798,40
6844,8802,1566
6845,8803,90310
6846,8804,300
6847,8805,265
6848,8807,4141
6849,8808,17
6850,8809,550
6851,8811,250
6852,8812,42
6853,8813,169959
6854,8814,114
6855,8815,76572
6856,8816,17615
6857,8819,6605
6858,8820,362
6859,8821,2
6860,8822,85
6861,8823,1220
6862,8824,1
6863,8825,480
6864,8828,300
6865,8830,841
6866,8832,3441
6867,8833,3
6868,8835,80
6869,8836,86785
6870,8837,3
6871,8838,12
6872,8842,7740
6873,8843,503
6874,8844,10210
6875,8845,5872
6876,8846,1050
6877,8847,160
6878,8848,2
6879,8850,29034
6880,8853,29871
6881,8854,1810
6882,8855,1500
6883,8856,1200
6884,8857,480
6885,8858,9697
6886,8859,760
6887,8861,1381
6888,8862,16
6889,8863,475
6890,8864,1
6891,8867,3018
6892,8869,540
6893,8870,500
6894,8871,70
6895,8872,300
6896,8873,38
6897,8874,4620
6898,8875,540
6899,8876,373144
6900,8877,21718
6901,8879,96101
6902,8880,1
6903,8881,40
6904,8882,15
6905,8883,1900
6906,8884,654
6907,8885,60
6908,8887,1291125
6909,8888,617
6910,8889,120
6911,8891,2247
6912,8892,8
6913,8894,14399
6914,8895,6909
6915,8897,28
6916,8898,28
6917,8899,2300
6918,8900,4
6919,8901,394
6920,8902,3193507
6921,8904,594300
6922,8905,62239
6923,8906,360
6924,8909,27
6925,8910,33
6926,8911,119
6927,8913,247
6928,8914,1122
6929,8915,810
6930,8916,7316
6931,8917,10
6932,8919,2075
6933,8920,83685
6934,8921,84
6935,8923,24188
6936,8924,290
6937,8925,1477
6938,8926,71300
6939,8927,100
6940,8929,1400
6941,8930,6
6942,8931,301
6943,8932,1560
6944,8933,250
6945,8935,198
6946,8936,8610
6947,8937,2192
6948,8938,19950
6949,8939,54400
6950,8940,604
6951,8941,9
6952,8942,153
6953,8943,5577
6954,8944,6800
6955,8945,212
6956,8946,4115
6957,8947,26
6958,8948,10767
6959,8949,6505
6960,8950,144
6961,8951,30
6962,8953,240
6963,8954,1680
6964,8955,647
6965,8956,756
6966,8958,73744
6967,8959,400
6968,8961,40
6969,8962,96
6970,8963,78000
6971,8964,90
6972,8965,420
6973,8966,63823
6974,8967,2810079
6975,8968,469
6976,8974,44835
6977,8975,300
6978,8976,88092
6979,8977,2834
6980,8978,164
6981,8979,1276126
6982,8980,2100
6983,8982,8764400
6984,8983,4
6985,8984,4
6986,8986,6
6987,8987,870
6988,8988,45338
6989,8989,420
6990,8990,2130
6991,8991,110125
6992,8992,9653429
6993,8994,101
6994,8996,314
6995,8998,1231433
6996,9000,150
6997,9001,2544
6998,9002,196
6999,9004,384
7000,9006,6795
7001,9007,100
7002,9008,16980
7003,9009,3120
7004,9011,180
7005,9012,21357
7006,9013,3361
7007,9014,1550
7008,9015,3
7009,9016,5949910
7010,9017,32
7011,9019,15
7012,9020,3660
7013,9022,1587
7014,9023,888
7015,9028,11
7016,9029,10
7017,9030,280
7018,9031,2354
7019,9032,11950
7020,9033,4
7021,9034,270
7022,9036,945
7023,9038,10
7024,9039,80
7025,9041,5422
7026,9044,2641
7027,9045,196
7028,9046,4860
7029,9047,2792
7030,9048,89
7031,9049,90
7032,9051,3371
7033,9052,300
7034,9053,1344
7035,9054,11
7036,9055,10700
7037,9056,28
7038,9057,1050
7039,9060,301
7040,9062,1092
7041,9063,148937848
7042,9064,180
7043,9065,20
7044,9068,1305
7045,9069,30
7046,9070,2080
7047,9071,40
7048,9072,387
7049,9074,6818
7050,9075,472
7051,9076,2
7052,9077,1680
7053,9078,11
7054,9079,1090
7055,9080,10
7056,9081,50700
7057,9082,10628
7058,9083,800
7059,9084,3294
7060,9085,70053
7061,9086,2326
7062,9089,176
7063,9091,13700
7064,9093,11
7065,9094,60
7066,9095,700
7067,9096,2760
7068,9097,701
7069,9098,4246
7070,9099,15
7071,9101,455
7072,9102,1674
7073,9103,875
7074,9104,3540
7075,9105,680
7076,9106,228
7077,9107,2106736
7078,9109,842
7079,9110,600
7080,9111,770
7081,9113,40
7082,9114,196643
7083,9115,916
7084,9116,265734
7085,9117,3927
7086,9118,417
7087,9119,22105
7088,9120,450
7089,9121,4550
7090,9122,73995
7091,9123,11760
7092,9124,2
7093,9126,284962
7094,9127,1260
7095,9130,4007
7096,9131,17500
7097,9132,9
7098,9135,28375
7099,9136,17700
7100,9138,6694
7101,9139,892
7102,9140,480
7103,9141,50
7104,9142,490
7105,9143,1450
7106,9144,148
7107,9146,60
7108,9148,1140453
7109,9149,924
7110,9150,140
7111,9151,28467547
7112,9153,19250
7113,9154,2450
7114,9155,29643
7115,9156,52000
7116,9157,20
7117,9159,7986
7118,9160,420
7119,9161,156
7120,9162,2070
7121,9163,60
7122,9164,1842
7123,9165,1
7124,9167,4805
7125,9168,16342
7126,9169,3305
7127,9170,180
7128,9171,78150
7129,9172,230
7130,9173,150
7131,9174,7
7132,9175,28
7133,9176,10
7134,9180,15
7135,9181,716
7136,9182,1977
7137,9183,475
7138,9184,1025
7139,9185,222
7140,9187,510
7141,9188,390
7142,9189,1005
7143,9190,420
7144,9191,76419
7145,9193,20507
7146,9194,20576
7147,9198,39105
7148,9200,140
7149,9201,56364500
7150,9202,24878677
7151,9203,258810
7152,9204,27
7153,9205,55
7154,9206,240
7155,9207,1310352
7156,9208,80
7157,9209,2776
7158,9210,37493
7159,9211,6404
7160,9212,20
7161,9213,127404
7162,9214,75
7163,9215,171286
7164,9216,463
7165,9217,700
7166,9219,1680
7167,9220,62077
7168,9221,4740
7169,9222,141575
7170,9223,3630
7171,9225,1200
7172,9226,29
7173,9227,550
7174,9228,448
7175,9229,30
7176,9230,90
7177,9231,3154
7178,9232,241091
7179,9233,340
7180,9234,22427
7181,9235,110
7182,9236,269
7183,9237,233
7184,9238,330
7185,9239,363
7186,9241,160
7187,9242,50080
7188,9243,813755
7189,9245,24849
7190,9246,937
7191,9247,20427
7192,9248,588568
7193,9249,2000
7194,9250,12
7195,9251,914
7196,9252,2
7197,9253,4230
7198,9255,218500
7199,9258,887
7200,9259,12075
7201,9260,2
7202,9262,18
7203,9264,3229306
7204,9265,28
7205,9266,858
7206,9267,906570
7207,9269,6
7208,9271,28050
7209,9272,950
7210,9273,120
7211,9274,113490
7212,9275,41
7213,9276,941
7214,9277,300
7215,9278,20
7216,9280,1372065
7217,9281,1060
7218,9282,1372
7219,9283,6370
7220,9284,943
7221,9286,6301
7222,9287,1516876
7223,9288,1
7224,9290,1500
7225,9291,50
7226,9292,20
7227,9293,26
7228,9294,1708
7229,9295,2050
7230,9296,5800
7231,9297,183
7232,9298,165300
7233,9300,2973
7234,9301,204
7235,9303,1
7236,9304,1510
7237,9305,26922
7238,9306,10151280
7239,9307,60
7240,9308,5
7241,9309,144
7242,9310,10
7243,9311,112
7244,9312,1720
7245,9314,133633
7246,9317,6
7247,9318,2
7248,9319,390
7249,9320,43
7250,9321,2
7251,9322,241567
7252,9323,44226
7253,9324,40
7254,9325,4435008
7255,9326,2
7256,9327,24
7257,9328,8867
7258,9329,246132
7259,9330,215
7260,9331,26
7261,9332,3300
7262,9333,5642
7263,9335,1
7264,9337,60
7265,9338,378
7266,9339,212
7267,9340,390
7268,9341,50
7269,9342,1
7270,9344,3000
7271,9345,3360
7272,9346,1581
7273,9347,11
7274,9348,2146
7275,9349,30
7276,9351,1686
7277,9352,99
7278,9353,3
7279,9354,4
7280,9355,19647
7281,9356,597
7282,9357,72
7283,9358,85192
7284,9359,448
7285,9360,7960
7286,9361,45590
7287,9362,8003
7288,9364,25559
7289,9367,105
7290,9368,840
7291,9369,190607
7292,9370,3750
7293,9371,7
7294,9372,340
7295,9373,17
7296,9374,600
7297,9375,4592
7298,9376,297133
7299,9377,76000
7300,9378,14
7301,9381,88500
7302,9382,2805815
7303,9383,79
7304,9384,3
7305,9385,7316
7306,9386,10
7307,9387,330
7308,9388,150
7309,9389,388
7310,9391,95070
7311,9392,9
7312,9393,144
7313,9394,114784
7314,9395,3
7315,9396,302
7316,9397,60
7317,9398,140
7318,9399,5210
7319,9401,90
7320,9402,1252500
7321,9403,5
7322,9404,354
7323,9405,30
7324,9408,500
7325,9409,270
7326,9411,4773
7327,9413,56
7328,9415,3450
7329,9416,32
7330,9417,362
7331,9419,36
7332,9424,21600
7333,9425,219
7334,9427,580
7335,9428,8119
7336,9429,245037
7337,9430,4350
7338,9431,343
7339,9432,320
7340,9434,227
7341,9436,16259
7342,9437,810
7343,9438,270
7344,9439,454
7345,9440,231
7346,9441,6980
7347,9442,1163
7348,9443,10847
7349,9444,462
7350,9445,170
7351,9446,90
7352,9447,942
7353,9448,27875
7354,9452,28
7355,9454,66
7356,9456,65
7357,9461,960
7358,9462,86707
7359,9463,3060
7360,9464,82
7361,9465,420
7362,9467,155
7363,9468,68
7364,9469,12920
7365,9470,111
7366,9471,1035
7367,9472,30
7368,9473,32
7369,9475,30
7370,9476,39047
7371,9477,750
7372,9479,498466
7373,9481,27902
7374,9482,270
7375,9484,1
7376,9486,3037
7377,9487,77865
7378,9488,400
7379,9489,119
7380,9490,190
7381,9491,8910
7382,9497,492
7383,9498,50
7384,9499,210
7385,9500,10
7386,9502,16
7387,9503,2046
7388,9504,693500
7389,9505,2600
7390,9506,2345625
7391,9507,23
7392,9509,700
7393,9510,946
7394,9511,10
7395,9513,25
7396,9515,7
7397,9516,9350
7398,9518,17
7399,9520,3
7400,9521,200
7401,9522,5
7402,9523,13222983
7403,9524,7170
7404,9525,50
7405,9526,6
7406,9527,398
7407,9530,214020
7408,9531,52
7409,9533,48
7410,9534,2
7411,9535,4060
7412,9536,115450
7413,9537,300
7414,9538,791
7415,9539,6354
7416,9540,28
7417,9541,26
7418,9542,4002
7419,9543,540
7420,9544,506605
7421,9545,216
7422,9546,12485196
7423,9547,356
7424,9548,5
7425,9549,60
7426,9550,4
7427,9551,448
7428,9552,2630
7429,9556,19786
7430,9557,4
7431,9558,5953
7432,9560,4241
7433,9562,3967
7434,9563,1836
7435,9564,46300
7436,9566,4
7437,9567,32
7438,9568,740400
7439,9569,3650
7440,9571,250
7441,9573,16087
7442,9574,771
7443,9575,30150
7444,9576,60
7445,9578,12665
7446,9579,4
7447,9580,140
7448,9582,13810
7449,9584,15
7450,9586,112
7451,9588,899
7452,9589,109605
7453,9590,1000
7454,9591,3840
7455,9592,298
7456,9593,11
7457,9594,10
7458,9595,200
7459,9596,7564739
7460,9597,11284
7461,9598,6
7462,9600,39752
7463,9601,5400
7464,9602,100
7465,9603,540
7466,9604,112
7467,9605,3619000
7468,9606,4
7469,9607,254
7470,9608,150
7471,9611,720
7472,9612,80
7473,9613,150
7474,9614,1261
7475,9615,90
7476,9617,5024
7477,9618,1310
7478,9621,175
7479,9622,600
7480,9623,179250
7481,9624,35385
7482,9625,1
7483,9626,38026
7484,9628,50
7485,9629,55448
7486,9630,59400
7487,9632,4482915
7488,9636,9
7489,9637,202
7490,9638,44989
7491,9639,310
7492,9640,2164
7493,9641,3080
7494,9642,129018
7495,9643,8
7496,9644,99000
7497,9645,3
7498,9648,1560
7499,9650,138057
7500,9651,22830
7501,9652,64650
7502,9653,64
7503,9654,60
7504,9655,1250
7505,9656,12250
7506,9657,933
7507,9658,67
7508,9660,14
7509,9661,1174
7510,9662,80
7511,9663,339
7512,9664,5187051
7513,9665,38900
7514,9668,11
7515,9669,420
7516,9671,290
7517,9672,113
7518,9673,437
7519,9674,281760
7520,9675,60
7521,9677,2725553
7522,9678,30
7523,9679,549
7524,9680,295500
7525,9681,1
7526,9683,1320
7527,9684,1992195
7528,9686,5
7529,9687,1842
7530,9688,5855
7531,9689,346243
7532,9690,12814
7533,9691,5
7534,9692,300
7535,9693,2055915
7536,9694,64
7537,9695,47610
7538,9696,17156
7539,9698,3670
7540,9699,11940
7541,9700,2
7542,9701,415
7543,9702,900
7544,9704,2
7545,9705,337
7546,9706,65718
7547,9707,1
7548,9708,15
7549,9711,135
7550,9712,10942
7551,9713,9600
7552,9714,1176
7553,9715,812
7554,9716,1800
7555,9717,2698
7556,9718,20704
7557,9719,423
7558,9721,48663
7559,9723,1
7560,9724,2690
7561,9726,61
7562,9727,96
7563,9729,1090
7564,9730,450
7565,9731,3354
7566,9732,1010
7567,9733,50
7568,9736,400
7569,9738,39
7570,9739,550
7571,9740,2826
7572,9743,1
7573,9744,1041
7574,9745,8
7575,9746,450
7576,9747,3
7577,9748,21980
7578,9749,139836
7579,9751,96
7580,9752,34
7581,9753,39
7582,9754,8800
7583,9755,200
7584,9757,6090
7585,9758,1859
7586,9759,21
7587,9760,327060
7588,9761,12070
7589,9762,616
7590,9763,7
7591,9764,478
7592,9765,56
7593,9766,168
7594,9767,960
7595,9769,1456
7596,9770,18553
7597,9772,40
7598,9773,674400
7599,9775,6
7600,9776,12
7601,9777,700
7602,9778,33525
7603,9780,363901
7604,9781,902
7605,9782,2
7606,9783,102
7607,9784,1200
7608,9785,5621
7609,9786,40
7610,9787,14
7611,9788,18
7612,9789,2984900
7613,9790,5
7614,9791,2070
7615,9792,18162
7616,9794,90
7617,9795,1245
7618,9796,454
7619,9798,112860
7620,9799,12
7621,9800,32462
7622,9802,3220
7623,9803,60
7624,9804,8
7625,9805,85
7626,9806,63515
7627,9807,240
7628,9810,45760
7629,9811,146
7630,9812,27611
7631,9813,15
7632,9814,2
7633,9815,1753
7634,9816,6271
7635,9818,53
7636,9819,6094
7637,9820,1665510
7638,9821,13
7639,9822,30
7640,9823,16395
7641,9824,209
7642,9825,500
7643,9829,123
7644,9830,242
7645,9832,700
7646,9834,6
7647,9835,1323
7648,9836,14
7649,9838,28
7650,9839,36
7651,9840,860
7652,9841,4
7653,9842,813846
7654,9843,89833
7655,9844,10
7656,9845,5164
7657,9846,285
7658,9847,5
7659,9849,100
7660,9850,271176
7661,9852,210
7662,9854,62
7663,9856,178
7664,9857,180
7665,9858,9594
7666,9859,2
7667,9860,168
7668,9862,5
7669,9863,270
7670,9864,7290
7671,9865,5
7672,9866,1030
7673,9867,110
7674,9868,286
7675,9869,1500
7676,9870,1221250
7677,9871,1605
7678,9872,1
7679,9873,19212
7680,9874,431
7681,9875,5727
7682,9876,4
7683,9877,169300
7684,9878,1
7685,9879,240
7686,9880,150
7687,9881,10
7688,9883,60
7689,9884,8891488
7690,9885,238
7691,9886,10
7692,9887,1551
7693,9888,1305
7694,9890,1
7695,9891,130
7696,9892,1780
7697,9893,328643
7698,9894,8952
7699,9895,10545
7700,9896,15
7701,9897,30
7702,9899,1
7703,9900,20
7704,9901,2
7705,9902,262
7706,9903,40515
7707,9904,21
7708,9905,14050
7709,9907,1340575
7710,9908,8
7711,9909,400
7712,9910,6093
7713,9911,41
7714,9912,12188
7715,9913,104730
7716,9914,511
7717,9915,1110
7718,9916,640
7719,9917,539500
7720,9919,34
7721,9920,15
7722,9921,3545
7723,9922,14641
7724,9923,350
7725,9924,22
7726,9925,1080
7727,9927,6
7728,9930,83862
7729,9931,552
7730,9933,6
7731,9934,1772
7732,9935,6320
7733,9936,3564
7734,9938,2026
7735,9939,1255000
7736,9940,11
7737,9941,181071
7738,9942,1532
7739,9943,450
7740,9944,4697
7741,9946,53
7742,9950,2770
7743,9951,168
7744,9953,120
7745,9954,39
7746,9955,52801
7747,9956,1834
7748,9958,352
7749,9959,7
7750,9960,50
7751,9961,60
7752,9962,1392
7753,9964,60
7754,9965,57
7755,9967,507221
7756,9968,70455
7757,9970,28200
7758,9971,7535624
7759,9972,52
7760,9973,200
7761,9975,24
7762,9976,70550
7763,9977,5
7764,9978,90
7765,9979,840
7766,9980,704
7767,9981,1095237
7768,9982,4141
7769,9983,143
7770,9984,338
7771,9985,4752
7772,9986,10
7773,9987,3460
7774,9990,44
7775,9991,2859
7776,9992,18
7777,9994,4691
7778,9995,150
7779,9996,635
7780,9997,2
7781,9998,17
7782,9999,182
7783,10001,7531797
7784,10002,560
7785,10004,9392
7786,10006,1372
7787,10007,126
7788,10008,20
7789,10009,3290
7790,10010,30
7791,10011,44
7792,10012,6595
7793,10014,190
7794,10015,38182
7795,10016,600
7796,10017,12
7797,10018,76
7798,10019,48
7799,10021,120
7800,10022,2460
7801,10023,33393
7802,10024,13
7803,10025,4050
7804,10028,195
7805,10029,30
7806,10031,600
7807,10033,20
7808,10035,8771
7809,10036,112
7810,10037,508083
7811,10038,1994
7812,10041,1920
7813,10042,476
7814,10043,50
7815,10044,371190
7816,10045,29091493
7817,10046,1850
7818,10047,1
7819,10048,480
7820,10050,330
7821,10051,38092
7822,10052,142130
7823,10054,11084
7824,10055,1
7825,10057,290
7826,10058,10
7827,10059,43777
7828,10060,3
7829,10062,5441
7830,10063,5205800
7831,10064,33
7832,10065,30
7833,10066,33936
7834,10067,1
7835,10068,98233
7836,10069,377
7837,10070,11
7838,10072,24765
7839,10073,4280
7840,10075,119
7841,10076,8
7842,10077,3282
7843,10078,182576
7844,10080,6002
7845,10081,680
7846,10082,1038
7847,10083,5583
7848,10085,2255105
7849,10086,3400
7850,10087,2412681
7851,10088,320
7852,10089,2
7853,10090,150
7854,10091,4518
7855,10093,49400
7856,10094,50
7857,10095,3116
7858,10096,12229
7859,10099,6
7860,10100,490
7861,10101,30
7862,10102,175
7863,10103,80000
7864,10104,7307
7865,10107,89440
7866,10108,3067661
7867,10109,51
7868,10110,23
7869,10112,542
7870,10114,821
7871,10115,9
7872,10116,520
7873,10117,90
7874,10120,19905
7875,10121,208933
7876,10122,348
7877,10123,480
7878,10124,2341
7879,10125,324
7880,10127,93400
7881,10128,200
7882,10131,16
7883,10132,50
7884,10133,3027
7885,10135,10200
7886,10137,2955
7887,10138,190
7888,10139,5100
7889,10140,768
7890,10141,2310
7891,10142,6227
7892,10144,4684
7893,10145,31854
7894,10146,25590
7895,10149,30
7896,10150,2
7897,10152,279
7898,10153,12
7899,10154,404
7900,10155,208
7901,10156,3034
7902,10157,160
7903,10159,129500
7904,10160,492
7905,10161,800
7906,10162,106
7907,10163,4798
7908,10164,505
7909,10165,1860
7910,10169,19
7911,10170,2
7912,10171,1227
7913,10172,7648
7914,10173,14010
7915,10177,1
7916,10178,150
7917,10181,2
7918,10183,120
7919,10184,172900
7920,10185,61094
7921,10186,45980
7922,10187,2300
7923,10188,9077
7924,10189,213
7925,10190,914400
7926,10191,65
7927,10192,10
7928,10193,4096
7929,10194,440
7930,10197,230810
7931,10199,60
7932,10200,43804
7933,10201,140
7934,10202,5437828
7935,10203,188
7936,10204,121
7937,10205,40
7938,10206,862000
7939,10208,12
7940,10209,150
7941,10211,8
7942,10213,30
7943,10215,3
7944,10217,3
7945,10218,4
7946,10219,1100
7947,10221,666
7948,10222,201
7949,10223,12580
7950,10224,1586830
7951,10225,80
7952,10228,86281
7953,10229,880
7954,10230,1420
7955,10231,861
7956,10232,3200
7957,10233,3304
7958,10234,583763
7959,10236,810
7960,10238,23
7961,10239,477
7962,10240,530
7963,10241,148
7964,10242,45698256
7965,10243,60
7966,10244,350
7967,10246,6
7968,10247,1680
7969,10248,17072
7970,10250,360
7971,10252,4
7972,10253,11
7973,10254,205824
7974,10255,4805
7975,10256,120
7976,10257,3026
7977,10258,160
7978,10260,200
7979,10261,1
7980,10262,1
7981,10263,235
7982,10266,3750
7983,10267,126
7984,10268,1029
7985,10269,80880
7986,10270,11032
7987,10271,1289330
7988,10272,15333
7989,10273,23050
7990,10274,50
7991,10276,1
7992,10279,1066
7993,10280,100
7994,10281,71
7995,10282,178653
7996,10283,350
7997,10284,16496
7998,10286,10
7999,10288,310
8000,10289,240
8001,10290,840
8002,10292,1650
8003,10293,335175
8004,10295,30
8005,10296,25
8006,10297,3013288
8007,10298,728
8008,10299,94575
8009,10300,2010
8010,10301,2831
8011,10302,2058
8012,10304,10066
8013,10306,15
8014,10307,228
8015,10309,2484
8016,10310,168
8017,10311,7045
8018,10312,532
8019,10313,115682
8020,10314,606
8021,10315,519300
8022,10316,1458
8023,10317,3
8024,10319,112
8025,10320,18711
8026,10321,145
8027,10322,30
8028,10323,7955
8029,10325,1
8030,10326,50
8031,10327,43000
8032,10328,1
8033,10330,76585
8034,10331,30
8035,10332,7080
8036,10333,10
8037,10338,6
